file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task1_and_2_IT.java,com.pluralsight.module2.Module2_Task1_and_2_IT,_task2/0,false,50,4,2,0,2,4,11,28,0,6,0,11,0,0,0,0,3,0,8,0,8,1,2,0,0,0,38,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task1_and_2_IT.java,com.pluralsight.module2.Module2_Task1_and_2_IT,_task1/0,false,44,1,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,_task9/0,false,74,2,1,0,1,1,2,4,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,h2_correct/1[java.lang.String],false,87,1,2,2,0,4,5,16,0,5,1,5,0,0,1,0,0,0,11,0,10,2,2,0,0,0,27,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,setUp/0,false,31,2,0,0,0,5,5,18,0,1,0,5,0,0,1,0,1,0,4,0,6,1,3,0,0,0,20,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,checkForm/1[java.lang.String],false,108,1,2,2,0,3,5,23,0,5,1,5,0,0,0,0,1,0,8,0,11,0,2,0,0,0,37,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,_task8/0,false,66,2,1,0,1,1,2,6,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,8,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,_task10/0,false,80,2,1,0,1,1,2,6,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,8,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,_task7/0,false,60,2,1,0,1,1,2,4,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/test/java/com/pluralsight/module2/Module2_Task7_thru10_IT.java,com.pluralsight.module2.Module2_Task7_thru10_IT,tearDown/0,false,52,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,"Book/3[java.lang.String,java.lang.String,float]",true,9,0,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,"Book/4[int,java.lang.String,java.lang.String,float]",true,15,0,4,4,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,setTitle/1[java.lang.String],false,36,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,getAuthor/0,false,39,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,getPrice/0,false,45,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,setPrice/1[float],false,48,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,toString/0,false,23,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,getId/0,false,27,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,setId/1[int],false,30,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,getTitle/0,false,33,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/Book.java,com.pluralsight.Book,setAuthor/1[java.lang.String],false,42,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,"showNewForm/2[com.pluralsight.HttpServletRequest,com.pluralsight.HttpServletResponse]",false,91,3,1,1,0,1,2,4,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,2,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,"doPost/2[com.pluralsight.HttpServletRequest,com.pluralsight.HttpServletResponse]",false,111,3,1,0,1,1,3,5,0,1,2,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,16,4,0,true
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,"listBooks/2[com.pluralsight.HttpServletRequest,com.pluralsight.HttpServletResponse]",false,82,5,2,1,1,1,4,6,0,2,2,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,12,2,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,ControllerServlet/0,true,40,0,3,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/palesnow/Downloads/ood1/Java-BookStore-master/src/main/java/com/pluralsight/ControllerServlet.java,com.pluralsight.ControllerServlet,"insertBook/2[com.pluralsight.HttpServletRequest,com.pluralsight.HttpServletResponse]",false,97,4,3,1,2,1,4,8,0,4,2,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,15,2,0,false
