file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,showLayer/0,false,229,0,0,0,0,2,3,7,1,1,0,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,buildCenterPane/0,false,102,3,1,1,0,1,5,8,1,2,0,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,9,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,buildUI/0,false,88,5,4,1,3,1,7,13,1,5,0,7,3,2,0,0,0,0,0,1,5,0,0,0,0,0,16,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,buildBottomPane/0,false,111,14,2,1,1,7,38,94,4,28,0,38,1,1,0,2,4,0,18,6,21,4,6,0,0,9,63,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,initVariables/0,false,77,3,1,1,0,1,2,10,0,3,0,2,0,0,0,0,0,0,0,1,6,0,0,0,0,1,18,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,initApp/0,false,72,2,3,1,2,1,2,4,1,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,buildLeftPane/0,false,198,2,1,1,0,1,10,8,1,7,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,start/1[org.fxapps.deeplearning.Stage],false,65,4,1,0,1,1,3,6,0,1,1,3,1,4,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,buildZoomBox/0,false,207,3,1,1,0,3,8,23,1,5,0,8,0,0,0,0,0,0,2,3,3,2,2,0,0,2,22,2,0,false
/Users/palesnow/Downloads/ood1/java-ml-projects-master/utilities/deep-visualization-fx/src/main/java/org/fxapps/deeplearning/App.java,org.fxapps.deeplearning.App,main/1[java.lang.String[]],false,60,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
